barangay_clean,barangay_psgc,barangay_alt_name,city/municipality,city/mun_psgc,province,province_psgc,region_number,region_name,region_psgc,island_group,country,country_psgc,area_sqkm,barangay_raw
Pias Sur,PH0102808016,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6378863732084783,Pias Sur
Poblacion I,PH0102808017,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9408066353483502,Poblacion I
Poblacion II,PH0102808018,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.3468933528579801,Poblacion II
Salugan,PH0102808019,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.015953288015371,Salugan
San Simeon,PH0102808020,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9356746722472575,San Simeon
Santa Cruz,PH0102808021,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.308669032509616,Santa Cruz
Tapao-Tigue,PH0102808022,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.64105660650344,Tapao-Tigue
Torre,PH0102808023,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.6195023080202184,Torre
Victoria,PH0102808024,,Currimao,PH0102808,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.15391567340159124,Victoria
Albano,PH0102809001,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.22735488589242211,Albano (Pob.)
Bacsil,PH0102809002,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.130350537981714,Bacsil
Bagut,PH0102809003,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.358208097726967,Bagut
Parado,PH0102809004,Bangay,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6414889083219768,Parado (Bangay)
Baresbes,PH0102809005,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.7762329737479625,Baresbes
Barong,PH0102809006,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,9.433469618747777,Barong
Bungcag,PH0102809007,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.355767281831322,Bungcag
Cali,PH0102809009,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.6695991106683836,Cali
Capasan,PH0102809010,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8796313506783913,Capasan
Dancel,PH0102809011,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.25866815880709804,Dancel (Pob.)
Foz,PH0102809012,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.5290166929775992,Foz
Guerrero,PH0102809013,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.1210681454745532,Guerrero (Pob.)
Lanas,PH0102809014,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.1593995177650624,Lanas
Lumbad,PH0102809015,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.318435740788138,Lumbad
Madamba,PH0102809016,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8362775873375206,Madamba (Pob.)
Mandaloque,PH0102809017,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6020952629953937,Mandaloque
Medina,PH0102809018,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.373401500112694,Medina
Ver,PH0102809019,Naglayaan,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.77920541630207,Ver (Naglayaan)
San Marcelino,PH0102809020,Padong,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,12.839291537006568,San Marcelino (Padong)
Puruganan,PH0102809021,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.33696582623796084,Puruganan (Pob.)
Peralta,PH0102809022,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.6161445679547679,Peralta (Pob.)
Root,PH0102809023,Baldias,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.5298808009574874,Root (Baldias)
Sagpatan,PH0102809024,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.365303196747047,Sagpatan
Saludares,PH0102809025,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6807274320605772,Saludares
San Esteban,PH0102809026,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.8315857539401272,San Esteban
Espiritu,PH0102809027,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.986750256564066,Espiritu
Sulquiano,PH0102809028,Sidiran,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.476888664308484,Sulquiano (Sidiran)
San Francisco,PH0102809029,Surrate,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,11.310388840292964,San Francisco (Surrate)
Suyo,PH0102809030,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.74186645102284,Suyo
San Marcos,PH0102809031,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9620932385535734,San Marcos
Elizabeth,PH0102809032,,Dingras,PH0102809,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.237648202295402,Elizabeth
Cabaritan,PH0102810001,Dumalneg,Dumalneg,PH0102810,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,24.849099984466342,Cabaritan (Dumalneg)
San Isidro,PH0102810002,,Dumalneg,PH0102810,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.1508777430476282,San Isidro
Kalaw,PH0102810003,Dumalneg,Dumalneg,PH0102810,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,17.807351567283614,Kalaw (Dumalneg)
Quibel,PH0102810004,Dumalneg,Dumalneg,PH0102810,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,20.94055472717743,Quibel (Dumalneg)
Balioeg,PH0102811001,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.088669526628773,Balioeg
Bangsar,PH0102811002,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.985019667794973,Bangsar
Barbarangay,PH0102811003,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.211705844640744,Barbarangay
Bomitog,PH0102811004,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,11.181759916639448,Bomitog
Bugasi,PH0102811005,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.470682164220142,Bugasi
Caestebanan,PH0102811006,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.458030577344611,Caestebanan
Caribquib,PH0102811008,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.662868807251108,Caribquib
Catagtaguen,PH0102811009,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.577634867323085,Catagtaguen
Crispina,PH0102811011,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.5087361048117485,Crispina
Hilario,PH0102811012,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6198507869110728,Hilario (Pob.)
Imelda,PH0102811013,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.316326474527914,Imelda
Lorenzo,PH0102811014,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.6256131735171617,Lorenzo (Pob.)
Macayepyep,PH0102811015,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.260813242753016,Macayepyep
Marcos,PH0102811016,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6751781268870942,Marcos (Pob.)
Nagpatayan,PH0102811017,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,10.988824644199918,Nagpatayan
Valdez,PH0102811018,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.1634413010894156,Valdez
Sinamar,PH0102811019,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.360469123092503,Sinamar
Tabtabagan,PH0102811020,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.1788897512001664,Tabtabagan
Valenciano,PH0102811021,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.041590876945008,Valenciano (Pob.)
Binacag,PH0102811022,,Banna (Espiritu),PH0102811,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.757134720877094,Binacag
"Barangay No. 42, Apaya",PH0102812001,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.4338680683471385,"Bgy. No. 42, Apaya"
"Barangay No. 36, Araniw",PH0102812002,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.2942542888081094,"Bgy. No. 36, Araniw"
"Barangay No. 56-A, Bacsil North",PH0102812003,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.093503722800607,"Bgy. No. 56-A, Bacsil North"
"Barangay No. 56-B, Bacsil South",PH0102812004,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.681454232284589,"Bgy. No. 56-B, Bacsil South"
"Barangay No. 41, Balacad",PH0102812005,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.085697624507908,"Bgy. No. 41, Balacad"
"Barangay No. 40, Balatong",PH0102812006,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.4903239299306845,"Bgy. No. 40, Balatong"
"Barangay No. 55-A, Barit-Pandan",PH0102812007,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.204142631604011,"Bgy. No. 55-A, Barit-Pandan"
"Barangay No. 47, Bengcag",PH0102812008,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.403693530060753,"Bgy. No. 47, Bengcag"
"Barangay No. 50, Buttong",PH0102812009,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.4545069408967624,"Bgy. No. 50, Buttong"
"Barangay No. 60-A, Caaoacan",PH0102812010,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.45748806434252665,"Bgy. No. 60-A, Caaoacan"
"Bry. No. 48-A, Cabungaan North",PH0102812011,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8948754735679006,"Bry. No. 48-A, Cabungaan North"
"Barangay No. 48-B, Cabungaan South",PH0102812012,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.286868337758964,"Bgy. No. 48-B, Cabungaan South"
"Barangay No. 37, Calayab",PH0102812013,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.240479873878661,"Bgy. No. 37, Calayab"
"Barangay No. 54-B, Camangaan",PH0102812014,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.3592614481186653,"Bgy. No. 54-B, Camangaan"
"Barangay No. 58, Casili",PH0102812015,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.2348554366270834,"Bgy. No. 58, Casili"
"Barangay No. 61, Cataban",PH0102812016,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.7952958901502178,"Bgy. No. 61, Cataban"
"Barangay No. 43, Cavit",PH0102812017,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.5070340471631345,"Bgy. No. 43, Cavit"
"Barangay No. 49-A, Darayday",PH0102812019,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.4577473179330676,"Bgy. No. 49-A, Darayday"
"Barangay No. 59-B, Dibua North",PH0102812020,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.1078634612328218,"Bgy. No. 59-B, Dibua North"
"Barangay No. 59-A, Dibua South",PH0102812021,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.542315083397495,"Bgy. No. 59-A, Dibua South"
"Barangay No. 34-B, Gabu Norte East",PH0102812022,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.6323442981532521,"Bgy. No. 34-B, Gabu Norte East"
"Barangay No. 34-A, Gabu Norte West",PH0102812023,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.47086755929205487,"Bgy. No. 34-A, Gabu Norte West"
"Barangay No. 35, Gabu Sur",PH0102812024,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.2342595442859308,"Bgy. No. 35, Gabu Sur"
Barangay No. 32-C La Paz East,PH0102812026,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8346187268922673,Bgy. No. 32-C La Paz East
"Barangay No. 33-B, La Paz Proper",PH0102812027,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.17951395744567766,"Bgy. No. 33-B, La Paz Proper"
"Barangay No. 32-B, La Paz West",PH0102812028,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9002698511177372,"Bgy. No. 32-B, La Paz West"
"Barangay No. 54-A, Lagui-Sail",PH0102812029,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.169485334744645,"Bgy. No. 54-A, Lagui-Sail"
"Barangay No. 32-A, La Paz East",PH0102812030,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.342211344364253,"Bgy. No. 32-A, La Paz East"
"Barangay No. 33-A, La Paz Proper",PH0102812031,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9993112186099999,"Bgy. No. 33-A, La Paz Proper"
"Barangay No. 52-B, Lataag",PH0102812032,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.3299070233805277,"Bgy. No. 52-B, Lataag"
"Barangay No. 60-B, Madiladig",PH0102812033,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.3537111858650857,"Bgy. No. 60-B, Madiladig"
"Barangay No. 38-A, Mangato East",PH0102812034,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.5953277737362874,"Bgy. No. 38-A, Mangato East"
"Barangay No. 38-B, Mangato West",PH0102812035,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9236553530572646,"Bgy. No. 38-B, Mangato West"
"Barangay No. 62-A, Navotas North",PH0102812036,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8323855497605702,"Bgy. No. 62-A, Navotas North"
"Barangay No. 62-B, Navotas South",PH0102812037,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9382935990516958,"Bgy. No. 62-B, Navotas South"
"Barangay No. 46, Nalbo",PH0102812038,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.4810907808678309,"Bgy. No. 46, Nalbo"
"Barangay No. 51-A, Nangalisan East",PH0102812039,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9449676308181517,"Bgy. No. 51-A, Nangalisan East"
"Barangay No. 51-B, Nangalisan West",PH0102812040,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.7246964665319927,"Bgy. No. 51-B, Nangalisan West"
"Barangay No. 24, Nstra. Sra. de Consolacion",PH0102812041,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.1489379079052888,"Bgy. No. 24, Nstra. Sra. de Consolacion (Pob.)"
"Barangay No. 7-A, Nstra. Sra. de Natividad",PH0102812042,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.0859348738387714,"Bgy. No. 7-A, Nstra. Sra. de Natividad (Pob.)"
"Barangay No. 7-B, Nstra. Sra. de Natividad",PH0102812043,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.13027655743807545,"Bgy. No. 7-B, Nstra. Sra. de Natividad (Pob.)"
"Barangay No. 27, Nstra. Sra. de Soledad",PH0102812044,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.20605656795822733,"Bgy. No. 27, Nstra. Sra. de Soledad (Pob.)"
"Barangay No. 13, Nstra. Sra. de Visitacion",PH0102812045,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.47137095789016553,"Bgy. No. 13, Nstra. Sra. de Visitacion (Pob.)"
"Barangay No. 3, Nstra. Sra. del Rosario",PH0102812046,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.1283452651339446,"Bgy. No. 3, Nstra. Sra. del Rosario (Pob.)"
"Barangay No. 57, Pila",PH0102812047,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.621555003797514,"Bgy. No. 57, Pila"
"Barangay No. 49-B, Raraburan",PH0102812048,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.795788462303085,"Bgy. No. 49-B, Raraburan"
"Barangay No. 53, Rioeng",PH0102812049,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.835768906356052,"Bgy. No. 53, Rioeng"
"Barangay No. 55-B, Salet-Bulangon",PH0102812050,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.103242151571132,"Bgy. No. 55-B, Salet-Bulangon"
"Barangay No. 6, San Agustin",PH0102812053,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.09593416172485048,"Bgy. No. 6, San Agustin (Pob.)"
"Barangay No. 22, San Andres",PH0102812054,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.15318582900652772,"Bgy. No. 22, San Andres (Pob.)"
"Barangay No. 28, San Bernardo",PH0102812055,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.16991337428211,"Bgy. No. 28, San Bernardo (Pob.)"
"Barangay No. 17, San Francisco",PH0102812056,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.0729059307426901,"Bgy. No. 17, San Francisco (Pob.)"
"Barangay No. 4, San Guillermo",PH0102812057,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.10635837961412281,"Bgy. No. 4, San Guillermo (Pob.)"
"Barangay No. 15, San Guillermo",PH0102812058,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.09076697146757541,"Bgy. No. 15, San Guillermo (Pob.)"
"Barangay No. 12, San Isidro",PH0102812059,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.2753912117022767,"Bgy. No. 12, San Isidro (Pob.)"
"Barangay No. 16, San Jacinto",PH0102812060,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.13628823168431387,"Bgy. No. 16, San Jacinto (Pob.)"
"Barangay No. 10, San Jose",PH0102812061,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.13099251307982482,"Bgy. No. 10, San Jose (Pob.)"
"Barangay No. 1, San Lorenzo",PH0102812062,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.1588254216912868,"Bgy. No. 1, San Lorenzo (Pob.)"
"Barangay No. 26, San Marcelino",PH0102812063,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.5287020358398643,"Bgy. No. 26, San Marcelino (Pob.)"
"Barangay No. 52-A, San Mateo",PH0102812064,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9101872049613582,"Bgy. No. 52-A, San Mateo"
"Barangay No. 23, San Matias",PH0102812065,,Laoag City,PH0102812,Ilocos Norte,PH01028,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.618644682982166,"Bgy. No. 23, San Matias (Pob.)"
